date,USD,EUR,JPY,CNY,GBP,CAD,CHF,HKD,SEK,AUD,AED,BHD,CZK,DKK,HUF,IDR,KWD,MXN,NOK,NZD,PLN,RUB,SAR,SGD,THB,TRY,ZAR
2023-06-29,1322.0,1436.75,912.83,181.87,1667.37,997.92,1469.71,168.66,121.7,875.03,359.91,3506.63,60.54,192.94,3.87,8.84,4297.65,77.19,122.42,802.26,322.93,15.12,352.49,974.75,37.11,50.77,70.39
2023-06-30,1319.0,1438.9,913.85,181.47,1674.73,995.73,1473.66,168.29,122.23,878.59,359.11,3498.77,60.52,193.25,3.86,8.82,4289.71,77.05,122.84,809.4,324.51,14.85,351.67,975.27,37.37,50.7,70.02
2023-07-03,1307.5,1426.94,903.69,180.19,1659.41,986.64,1458.69,166.9,120.73,872.23,355.97,3468.26,60.12,191.59,3.81,8.72,4253.0,76.62,122.19,804.31,321.57,14.61,348.63,967.87,37.3,50.42,69.58
2023-07-04,1298.0,1412.48,898.55,179.47,1650.41,981.73,1446.0,165.76,119.99,868.82,353.41,3442.88,59.5,189.66,3.76,8.68,4224.57,76.14,121.88,803.59,318.52,14.26,346.11,961.87,37.17,49.9,69.54
2023-07-05,1305.5,1416.99,902.31,179.75,1658.25,982.69,1452.41,166.89,119.29,868.68,355.42,3462.68,59.63,190.24,3.71,8.71,4247.6,76.78,122.22,806.67,317.09,14.44,348.05,964.64,37.31,50.06,69.47
2023-07-06,1310.0,1426.39,909.12,180.56,1668.61,979.73,1462.95,167.48,119.71,867.81,356.67,3474.8,59.68,191.51,3.7,8.73,4262.8,76.0,121.66,806.57,318.12,14.41,349.19,967.75,37.26,50.18,68.55
2023-07-07,1303.0,1428.87,917.02,180.15,1672.53,981.51,1465.28,166.47,120.38,871.64,354.74,3456.42,59.92,191.8,3.71,8.63,4245.54,76.0,122.67,809.1,320.94,14.26,347.33,967.73,37.14,49.97,69.05
2023-07-10,1303.0,1433.43,921.92,180.25,1676.18,981.25,1471.98,166.45,121.16,869.88,354.74,3456.69,60.13,192.36,3.77,8.59,4245.27,76.4,124.39,809.36,322.53,14.39,347.35,969.03,37.12,49.97,69.34
2023-07-11,1294.0,1424.18,922.01,179.38,1673.27,978.01,1471.04,165.33,121.31,865.36,352.31,3433.0,59.72,191.1,3.76,8.57,4214.57,75.85,124.97,801.96,320.77,14.34,344.97,964.95,37.21,49.55,70.01
2023-07-12,1279.0,1424.29,923.47,178.49,1661.74,969.93,1475.03,163.44,123.25,868.57,348.21,3392.75,59.88,191.13,3.8,8.5,4171.29,75.71,126.46,805.77,321.2,14.13,340.93,961.76,36.88,48.9,70.53
2023-07-13,1270.0,1425.96,920.06,177.65,1668.21,968.62,1478.98,162.36,124.44,874.84,345.76,3369.33,59.99,191.35,3.81,8.5,4147.75,75.39,127.66,811.85,320.81,14.09,338.5,960.85,36.78,48.73,70.86
2023-07-14,1273.0,1429.07,916.98,177.85,1666.36,962.57,1476.2,162.91,124.25,870.16,346.57,3377.2,60.13,191.84,3.82,8.53,4156.46,76.0,126.62,810.65,320.8,14.11,339.34,963.23,36.73,48.65,70.36
2023-07-17,1268.0,1425.74,914.5,176.69,1658.86,961.92,1474.85,162.27,123.89,865.16,345.21,3363.93,59.98,191.37,3.81,8.47,4137.03,75.75,126.41,803.02,320.83,13.98,338.1,959.7,36.65,48.12,70.33
2023-07-18,1266.0,1421.72,911.81,175.97,1650.61,961.17,1475.78,162.03,123.99,862.46,344.69,3358.36,59.6,190.82,3.81,8.46,4131.72,75.58,125.94,794.48,319.54,13.95,337.44,957.24,37.14,47.03,70.85
2023-07-19,1267.0,1419.1,906.78,175.18,1638.86,962.36,1475.66,162.24,123.33,858.2,344.95,3361.1,59.35,190.46,3.75,8.47,4132.69,75.79,126.22,793.33,318.67,13.81,337.98,956.33,37.22,47.28,70.82
2023-07-20,1279.0,1423.4,913.08,178.19,1645.5,970.93,1475.46,163.68,123.61,866.97,348.21,3392.93,59.39,191.06,3.73,8.55,4167.21,75.64,126.96,797.01,319.57,14.02,340.96,963.79,37.4,47.77,71.33
2023-07-21,1289.0,1433.63,909.06,179.24,1657.33,975.85,1488.28,164.89,124.06,867.43,350.93,3419.64,59.63,192.41,3.78,8.6,4197.6,75.99,127.92,795.18,321.27,14.16,343.63,968.63,37.45,47.85,71.68
2023-07-24,1282.0,1418.47,906.1,178.35,1643.33,973.46,1474.41,164.11,123.15,863.94,349.02,3401.16,58.8,190.37,3.75,8.55,4175.35,76.13,127.38,794.9,318.54,14.17,341.81,962.53,37.12,47.52,72.26
2023-07-25,1277.0,1411.79,905.93,178.94,1647.52,969.48,1478.09,163.48,123.22,867.4,347.67,3387.63,58.64,189.46,3.71,8.54,4160.96,75.43,126.95,794.61,318.68,14.09,340.45,961.99,37.06,47.43,72.76
2023-07-26,1274.0,1412.36,907.76,178.21,1649.0,964.79,1480.02,163.3,122.6,861.1,346.86,3379.67,58.77,189.51,3.7,8.5,4150.92,75.62,126.16,791.73,319.26,14.16,339.68,961.29,37.27,47.3,72.31
2023-07-27,1284.5,1409.93,920.62,179.12,1643.58,971.19,1477.54,164.63,122.11,861.64,349.72,3407.7,58.56,189.19,3.69,8.58,4180.63,76.11,126.0,794.21,318.8,14.16,342.42,964.67,37.26,47.67,71.95
2023-07-28,1278.0,1407.97,905.26,178.75,1642.29,965.22,1468.21,163.91,121.22,849.55,347.93,3390.28,58.74,188.91,3.66,8.49,4160.29,76.57,125.28,786.8,319.18,13.88,340.75,959.71,37.36,47.5,72.55
2023-07-31,1279.5,1406.81,899.25,179.02,1642.37,970.05,1467.48,164.08,121.55,859.44,348.34,3394.44,58.87,188.77,3.63,8.5,4167.07,76.37,126.25,794.44,319.42,13.95,341.05,962.32,37.36,47.51,71.58
2023-08-01,1290.0,1416.81,899.99,179.56,1648.04,971.42,1474.03,165.51,121.68,853.14,351.22,3422.11,59.14,190.12,3.65,8.55,4194.17,76.42,126.41,793.54,318.48,13.96,343.8,965.75,37.59,47.84,70.53
2023-08-02,1301.0,1422.77,907.28,180.62,1653.44,974.46,1482.2,166.75,121.32,850.59,354.2,3450.93,59.35,190.93,3.66,8.59,4226.22,76.42,126.37,791.01,320.02,13.79,346.75,969.34,37.73,48.25,70.46
2023-08-03,1300.0,1423.11,911.99,181.08,1652.17,973.31,1486.65,166.55,121.62,851.63,353.94,3448.18,58.72,191.01,3.62,8.58,4226.68,74.98,127.03,789.95,318.91,13.76,346.56,969.68,37.58,48.22,69.56
2023-08-04,1308.0,1439.98,922.69,181.97,1666.98,977.32,1498.28,167.44,123.64,859.16,356.1,3469.31,59.34,193.23,3.69,8.64,4256.01,76.63,128.95,797.23,324.9,13.64,348.66,976.3,37.72,48.5,70.8
2023-08-07,1308.0,1439.19,918.06,181.58,1671.95,978.35,1498.37,167.54,123.53,859.81,356.12,3469.4,59.39,193.15,3.71,8.63,4253.8,76.69,128.91,798.73,325.2,13.68,348.66,975.21,37.54,48.47,69.96
2023-08-08,1318.0,1443.87,919.01,182.13,1679.92,981.86,1504.91,168.67,123.01,862.3,358.83,3496.21,59.5,193.79,3.7,8.68,4282.98,77.04,128.39,799.37,323.54,13.56,351.3,978.14,37.64,48.84,69.64
2023-08-09,1316.0,1444.05,915.83,182.1,1674.02,980.22,1500.06,168.26,123.23,859.61,358.3,3490.9,59.49,193.79,3.72,8.68,4277.03,77.14,128.95,796.77,323.26,13.58,350.75,977.53,37.52,48.72,69.35
2023-08-10,1319.0,1448.13,911.01,182.13,1671.7,981.11,1504.33,168.71,123.25,860.05,359.11,3499.04,59.75,194.36,3.76,8.71,4286.78,77.22,128.0,795.49,325.74,13.55,351.56,977.36,37.56,48.8,70.04
2023-08-11,1332.0,1458.01,918.91,183.46,1691.57,990.63,1519.59,170.39,122.95,865.2,362.66,3533.44,60.62,195.65,3.81,8.77,4329.45,78.32,127.76,797.07,328.98,13.42,355.02,984.37,37.92,49.25,70.23
2023-08-14,1337.5,1461.49,919.84,182.86,1703.31,992.36,1524.91,170.97,123.39,867.3,364.14,3548.5,60.64,196.14,3.78,8.74,4348.32,78.15,127.4,799.29,326.16,13.7,356.59,985.67,37.79,49.43,69.98
2023-08-16,1344.0,1461.73,918.32,183.13,1709.9,993.27,1526.84,171.61,123.03,863.18,365.9,3565.74,60.67,196.17,3.78,8.81,4365.62,78.44,126.61,797.93,327.04,14.22,358.36,988.13,37.86,49.65,70.1
2023-08-17,1341.0,1457.94,919.6,183.6,1709.04,990.0,1526.55,171.27,122.68,858.51,365.09,3557.41,60.55,195.65,3.79,8.79,4355.73,78.37,126.6,794.68,326.21,14.19,357.57,987.08,37.77,49.48,70.3
2023-08-18,1343.0,1460.04,924.14,183.8,1709.91,990.89,1522.16,171.46,122.25,859.86,365.63,3562.71,60.77,195.92,3.82,8.81,4360.96,78.75,126.15,795.39,327.33,14.27,358.19,989.87,37.92,49.55,70.72
2023-08-21,1341.0,1461.02,917.21,183.99,1710.51,990.07,1526.2,171.07,122.34,860.05,365.11,3557.5,60.81,196.05,3.82,8.77,4351.64,78.76,126.29,794.74,326.39,14.34,357.52,987.88,38.1,49.38,70.7
2023-08-22,1341.0,1454.45,919.03,183.57,1707.09,989.12,1523.08,171.1,122.63,861.26,365.11,3557.03,60.4,195.14,3.8,8.78,4350.93,79.24,126.2,797.16,325.47,14.23,357.51,987.59,38.29,49.31,71.35
2023-08-23,1333.0,1447.9,919.91,182.9,1695.18,985.25,1518.05,169.99,122.11,863.38,362.93,3535.62,60.12,194.24,3.78,8.74,4325.82,79.39,125.81,796.53,324.16,14.18,355.35,985.47,38.16,49.01,72.09
2023-08-24,1329.0,1436.38,911.37,182.51,1674.07,978.03,1502.63,169.46,120.84,852.35,361.83,3525.11,59.5,192.72,3.74,8.74,4307.24,78.98,123.96,786.57,320.68,14.03,354.26,979.58,37.95,51.66,70.64
2023-08-25,1327.0,1432.16,906.14,181.89,1669.3,975.23,1500.03,169.17,120.02,849.88,361.29,3519.71,59.47,192.12,3.75,8.7,4299.65,79.23,124.04,783.13,320.42,13.97,353.76,978.07,37.78,49.99,71.24
2023-08-28,1326.5,1434.88,905.31,181.88,1671.46,975.4,1500.74,169.07,120.73,852.61,361.14,3518.47,59.41,192.52,3.74,8.7,4300.67,79.04,123.75,783.9,321.14,14.04,353.59,978.35,37.64,50.13,71.34
2023-08-29,1322.0,1438.2,906.44,181.47,1671.47,975.11,1505.09,168.48,121.69,856.66,359.94,3506.54,59.71,192.97,3.77,8.68,4289.28,78.73,125.03,789.43,322.18,13.85,352.43,979.48,37.75,49.71,71.53
2023-08-30,1324.5,1446.88,905.76,181.37,1684.7,978.83,1507.77,168.77,122.15,857.94,360.59,3513.26,60.08,194.15,3.81,8.71,4299.63,79.08,124.99,789.8,323.81,13.78,353.08,981.44,37.82,49.59,70.89
2023-08-31,1326.5,1438.46,911.65,182.34,1681.14,981.87,1501.75,169.16,121.12,860.04,361.14,3518.57,59.76,193.04,3.77,8.73,4303.19,77.83,124.82,791.52,321.69,13.84,353.67,981.47,37.88,49.72,70.3
2023-09-01,1321.5,1423.78,903.59,181.77,1663.57,971.98,1492.04,168.45,119.57,852.1,359.8,3505.4,59.09,191.06,3.71,8.69,4286.83,77.36,123.82,785.1,318.76,13.71,352.34,975.53,37.65,49.47,70.15
2023-09-04,1320.0,1425.14,901.05,181.36,1666.96,971.05,1492.45,168.5,119.91,852.98,359.38,3501.42,59.05,191.2,3.73,8.68,4280.16,76.84,124.09,783.95,318.61,13.63,351.9,974.06,37.43,49.32,69.0
2023-09-05,1333.0,1429.31,902.54,182.5,1674.71,977.09,1498.17,170.0,120.07,849.99,362.93,3535.62,59.09,191.73,3.69,8.75,4320.49,76.54,124.33,784.0,317.96,13.75,355.37,979.18,37.57,49.77,69.42
2023-09-06,1335.0,1431.65,904.01,182.39,1669.28,978.77,1497.64,170.2,120.08,851.93,363.45,3541.21,58.97,191.98,3.68,8.75,4327.11,75.95,124.57,783.71,313.38,13.57,355.91,978.92,37.6,49.78,69.54
2023-09-07,1337.0,1430.12,908.07,182.13,1667.44,977.48,1497.28,170.57,119.97,852.94,364.0,3546.51,58.71,191.71,3.7,8.74,4334.01,76.06,124.86,786.29,309.02,13.57,356.46,979.13,37.56,49.83,69.77
2023-09-08,1337.0,1430.99,904.69,181.54,1666.24,980.13,1497.12,170.52,120.24,852.74,364.02,3546.61,58.63,191.87,3.72,8.74,4334.58,75.97,125.17,786.76,309.89,13.65,356.45,979.2,37.52,49.8,69.91
2023-09-11,1328.0,1427.47,906.21,181.87,1661.26,978.3,1490.63,169.56,119.82,854.1,361.57,3522.55,58.2,191.4,3.72,8.69,4304.0,76.82,124.8,786.11,307.67,13.93,354.04,976.18,37.39,49.41,70.39
2023-09-12,1328.0,1424.68,902.45,181.83,1658.87,979.46,1489.29,169.66,119.55,852.91,361.57,3522.73,58.03,190.97,3.7,8.68,4302.61,76.99,124.28,783.65,306.02,13.83,354.04,975.5,37.3,49.34,70.2
2023-09-13,1329.0,1426.15,901.23,182.75,1659.85,980.7,1487.24,169.81,119.4,853.42,361.84,3525.39,58.41,191.16,3.72,8.67,4305.99,77.53,124.08,786.37,308.29,13.8,354.34,976.42,37.21,49.32,70.63
2023-09-14,1330.0,1415.92,901.91,182.45,1650.2,984.13,1484.96,169.89,118.89,856.19,362.1,3531.6,57.68,189.87,3.68,8.68,4304.9,77.69,123.87,785.96,305.43,13.78,354.61,975.54,37.16,49.35,69.88
2023-09-15,1331.0,1420.58,901.46,182.83,1651.37,983.34,1484.5,170.01,119.31,857.7,362.36,3530.5,58.02,190.45,3.71,8.69,4308.14,77.97,123.8,786.09,306.61,13.73,354.88,976.92,37.29,49.33,69.86
2023-09-18,1326.0,1417.63,898.34,181.85,1642.38,983.28,1478.01,169.61,118.98,853.55,361.02,3517.43,58.08,190.17,3.7,8.65,4292.93,77.39,122.67,784.46,305.49,13.76,353.53,972.71,37.16,49.06,69.74
2023-09-19,1329.5,1419.91,899.25,182.04,1647.52,988.88,1480.92,170.0,119.08,858.26,361.98,3531.21,58.02,190.49,3.7,8.66,4305.38,77.84,123.34,788.79,304.64,13.85,354.47,974.06,36.87,49.19,70.25
2023-09-20,1334.0,1422.18,899.68,182.54,1646.69,990.64,1484.28,170.5,119.72,859.96,363.19,3543.16,58.28,190.8,3.7,8.69,4319.67,78.04,123.71,791.13,308.45,13.89,355.66,977.07,36.93,49.38,70.72
2023-09-21,1340.5,1429.24,908.47,183.28,1648.01,994.14,1481.71,171.4,119.97,860.06,364.97,3555.99,58.45,191.73,3.68,8.74,4340.15,77.78,124.36,795.12,309.75,13.95,357.4,980.94,37.11,49.42,70.7
2023-09-22,1336.5,1422.7,900.67,183.09,1635.54,991.62,1473.3,170.9,120.03,860.91,363.87,3549.8,58.22,190.81,3.65,8.71,4327.62,77.64,124.26,796.55,309.05,13.88,356.31,978.73,37.14,49.2,71.27
2023-09-25,1340.5,1419.92,900.63,183.23,1636.95,996.32,1469.93,171.5,121.19,861.2,364.95,3560.42,58.33,190.42,3.64,8.72,4336.5,77.09,124.13,799.94,308.19,14.07,357.37,981.12,37.03,49.26,71.41
2023-09-26,1353.5,1431.06,907.87,185.14,1645.45,1001.48,1478.02,173.05,123.01,865.83,368.49,3590.09,58.58,191.92,3.66,8.76,4376.58,77.19,125.11,804.59,310.55,13.95,360.81,988.57,37.2,49.67,70.95
2023-09-27,1362.0,1423.97,913.14,185.99,1643.8,992.49,1475.78,173.9,122.36,856.77,370.81,3612.73,58.09,190.92,3.65,8.76,4404.49,75.99,123.66,802.29,307.35,13.65,363.13,990.87,36.73,49.48,70.32
2023-10-04,1354.0,1422.38,908.02,185.02,1643.62,985.16,1476.47,172.95,122.35,856.47,368.64,3595.33,58.29,190.75,3.67,8.68,4377.06,75.36,123.02,800.69,308.79,13.49,361.01,987.06,36.68,49.13,69.99
2023-10-05,1349.0,1423.2,908.42,184.69,1644.63,984.03,1478.6,172.27,122.52,859.38,367.28,3582.05,58.24,190.85,3.67,8.66,4363.15,73.88,123.03,804.68,309.29,13.47,359.68,986.72,36.53,48.94,69.17
2023-10-06,1352.5,1426.08,909.76,185.32,1651.2,993.13,1490.03,172.72,123.05,862.96,368.22,3587.34,58.31,191.24,3.67,8.64,4375.89,73.87,124.86,812.18,312.47,13.56,360.58,989.14,36.53,48.81,69.73
2023-10-10,1347.0,1428.22,905.7,184.86,1654.86,991.72,1488.64,172.27,123.91,866.19,366.72,3576.74,58.13,191.55,3.69,8.58,4357.53,75.09,124.68,814.46,314.67,13.43,359.12,988.26,36.79,48.58,70.86
2023-10-11,1341.0,1424.01,898.82,183.67,1651.24,986.43,1486.61,171.49,122.94,860.05,365.1,3560.81,58.05,190.94,3.69,8.56,4338.26,75.18,123.49,807.42,314.73,13.72,357.5,983.9,36.84,48.36,71.21
2023-10-12,1351.0,1422.47,901.84,184.8,1644.91,986.82,1487.07,172.68,122.82,853.02,367.82,3587.36,57.67,190.76,3.67,8.63,4366.8,75.09,123.07,801.08,313.35,13.82,360.18,985.95,37.13,48.68,70.99
2023-10-13,1355.0,1423.83,905.96,185.31,1644.56,991.8,1501.88,173.2,122.81,853.11,368.9,3593.78,57.65,190.91,3.66,8.66,4378.03,74.88,123.94,797.49,314.01,13.87,361.24,988.8,37.37,48.74,71.23
2023-10-16,1351.0,1426.52,903.47,184.85,1650.52,992.62,1500.86,172.84,123.76,856.8,367.82,3587.36,57.86,191.23,3.7,8.61,4368.21,75.53,123.69,801.01,320.38,13.87,360.17,987.68,37.27,48.51,71.95
2023-10-17,1355.0,1433.18,904.36,184.97,1650.8,992.82,1504.8,173.18,124.17,862.66,368.91,3597.98,58.12,192.1,3.73,8.64,4379.73,75.25,123.72,798.91,323.9,13.82,361.24,990.14,37.3,48.47,72.09
2023-10-18,1356.0,1428.82,904.45,185.04,1646.18,988.77,1508.43,173.19,123.04,859.23,369.19,3600.64,57.89,191.49,3.72,8.64,4380.84,74.3,122.65,793.8,320.86,13.82,361.5,987.29,37.3,48.45,71.4
2023-10-19,1358.0,1437.04,906.45,185.12,1648.61,989.8,1523.19,173.57,123.92,859.41,369.71,3601.36,58.35,192.53,3.76,8.61,4390.99,74.09,123.42,794.16,322.81,14.17,362.05,989.33,37.31,48.56,71.36
2023-10-20,1353.0,1433.37,902.81,184.65,1645.86,986.65,1516.05,172.92,123.29,853.81,368.36,3588.19,58.26,192.04,3.75,8.54,4375.24,74.16,122.2,788.26,321.28,14.17,360.83,986.19,37.1,48.34,71.11
2023-10-23,1348.0,1437.91,900.38,184.38,1651.1,984.48,1512.82,172.29,122.82,853.82,367.01,3573.7,58.43,192.68,3.77,8.48,4362.04,74.31,121.62,788.24,322.44,14.26,359.35,986.1,37.11,48.01,71.11
2023-10-24,1347.5,1427.2,899.02,184.27,1638.96,980.78,1508.87,172.24,121.15,856.54,366.88,3572.38,58.0,191.21,3.73,8.52,4358.02,73.82,120.66,787.61,319.74,14.42,359.21,984.98,37.27,47.92,70.85
2023-10-25,1354.5,1431.16,901.53,184.77,1640.23,981.49,1510.2,173.17,121.5,854.42,368.77,3591.03,57.94,191.76,3.72,8.55,4378.25,73.89,120.93,785.81,319.99,14.41,361.07,987.5,37.4,48.18,70.79
2023-10-26,1357.0,1432.72,902.14,185.29,1645.63,981.09,1508.62,173.52,121.58,857.76,369.44,3597.56,58.11,191.95,3.74,8.54,4386.62,74.72,121.15,789.91,321.8,14.49,361.71,990.84,37.42,48.17,71.56
2023-10-27,1358.0,1434.59,907.39,185.19,1645.76,978.74,1505.04,173.63,121.69,859.95,369.74,3600.31,58.21,192.2,3.74,8.54,4391.55,74.94,121.45,788.79,321.28,14.42,361.95,990.48,37.61,48.03,72.04
2023-10-30,1349.0,1432.17,904.73,184.18,1641.8,975.87,1495.57,172.5,121.07,859.85,367.27,3576.07,58.37,191.84,3.74,8.51,4364.0,74.75,121.05,787.68,321.92,14.58,359.57,988.82,37.56,47.74,71.58
2023-10-31,1354.0,1431.86,893.64,184.45,1644.84,975.54,1488.57,173.03,121.23,858.3,368.64,3589.61,58.25,191.83,3.74,8.54,4374.8,75.09,121.17,787.69,321.39,14.56,360.91,988.5,37.5,47.85,72.45
2023-11-01,1354.0,1431.31,896.96,184.56,1644.7,976.45,1491.03,173.07,121.13,864.73,368.63,3593.42,58.03,191.75,3.73,8.52,4378.48,76.02,121.07,791.48,320.64,14.62,360.92,989.48,37.46,47.81,73.05
2023-11-02,1336.0,1418.83,887.62,182.3,1630.12,972.17,1474.53,170.73,120.21,858.98,363.73,3542.17,58.02,190.13,3.71,8.45,4322.79,76.17,119.76,787.71,319.2,14.32,356.12,978.93,37.12,47.12,72.5
2023-11-03,1312.0,1407.32,877.8,180.05,1623.73,959.91,1459.4,167.68,120.55,854.24,357.2,3478.81,57.67,188.63,3.71,8.36,4253.11,75.13,118.83,786.22,315.85,14.13,349.76,969.52,37.01,46.22,71.86
2023-11-06,1300.0,1393.6,866.75,178.48,1604.59,949.08,1446.45,166.24,119.07,843.44,353.93,3447.09,56.76,186.86,3.67,8.38,4209.84,74.13,117.5,775.19,312.83,14.03,346.53,961.93,36.59,45.71,71.03
2023-11-07,1307.5,1398.5,869.26,179.67,1608.16,950.39,1452.13,167.2,119.76,841.31,355.97,3467.43,56.81,187.52,3.7,8.38,4234.68,74.75,116.84,776.2,313.78,14.2,348.54,965.55,36.77,45.89,71.28
2023-11-08,1311.0,1403.95,868.24,179.93,1611.02,950.48,1457.88,167.73,120.28,839.7,356.93,3476.07,57.01,188.25,3.71,8.4,4243.82,74.73,117.26,775.33,315.89,14.27,349.49,966.67,36.88,46.02,70.9
2023-11-09,1318.5,1406.38,871.13,180.58,1611.4,954.5,1459.0,168.83,120.77,839.69,358.98,3501.06,57.29,188.61,3.7,8.44,4266.71,73.9,117.56,778.18,316.75,14.3,351.52,969.09,36.88,46.32,70.63
2023-11-10,1320.5,1411.35,871.42,180.72,1614.84,957.09,1463.4,169.07,121.07,839.97,359.52,3506.37,57.44,189.25,3.74,8.43,4275.82,74.84,118.86,777.91,318.76,14.31,352.05,970.99,36.64,46.25,70.52
2023-11-13,1323.0,1416.01,872.6,181.45,1624.51,958.87,1467.39,169.45,122.05,844.01,360.2,3513.01,57.62,189.82,3.75,8.45,4285.3,75.22,119.44,778.45,319.69,14.46,352.72,973.65,36.79,46.27,70.72
2023-11-14,1308.0,1423.82,870.75,180.42,1635.52,955.62,1472.81,167.55,123.62,851.64,356.12,3473.18,58.23,190.88,3.79,8.35,4245.65,75.37,120.33,786.24,323.8,14.45,348.74,970.18,36.84,45.68,71.74
2023-11-15,1306.0,1416.36,862.7,179.9,1620.55,954.4,1470.14,167.28,123.84,849.81,355.58,3467.87,57.93,189.86,3.76,8.43,4232.15,75.45,120.81,786.34,322.34,14.6,348.22,966.91,36.76,45.54,71.73
2023-11-16,1294.5,1405.18,859.53,178.64,1607.32,940.5,1456.87,165.93,122.31,837.8,352.45,3437.33,57.45,188.41,3.73,8.35,4196.93,75.0,118.38,773.66,321.32,14.49,345.17,960.81,36.81,45.16,70.48
2023-11-17,1296.5,1414.35,866.44,179.64,1615.83,944.97,1463.81,166.31,123.25,843.89,352.99,3438.99,57.79,189.75,3.73,8.39,4205.46,75.26,119.86,776.6,322.69,14.45,345.71,965.23,36.9,45.19,70.55
2023-11-20,1291.0,1413.13,870.33,180.21,1615.23,940.89,1459.75,165.66,123.66,847.48,351.49,3424.49,57.68,189.54,3.72,8.38,4189.65,75.48,120.72,779.51,324.65,14.58,344.22,965.2,36.71,44.9,70.41
2023-11-21,1295.0,1413.49,872.97,181.26,1623.35,945.08,1465.43,166.12,123.76,849.13,352.58,3435.1,57.64,189.62,3.71,8.41,4202.64,75.32,121.28,783.48,323.17,14.69,345.28,967.54,36.79,44.99,69.53
2023-11-22,1303.5,1419.12,871.44,181.93,1628.66,951.77,1474.55,167.17,124.33,852.68,354.93,3457.93,58.04,190.38,3.72,8.39,4229.12,75.85,121.17,784.84,325.02,14.75,347.54,971.2,36.98,45.18,69.02
2023-11-23,1302.5,1420.44,870.98,182.1,1632.62,951.01,1473.25,167.03,124.11,854.44,354.66,3459.5,58.25,190.54,3.74,8.39,4224.1,75.77,120.95,787.56,324.77,14.71,347.28,971.36,36.93,45.2,69.25
2023-11-24,1306.0,1429.55,873.64,182.66,1646.6,958.71,1480.64,167.59,124.93,860.59,355.61,3468.79,58.58,191.75,3.76,8.41,4237.65,76.24,122.03,794.96,327.2,14.62,348.43,975.06,36.96,45.26,69.38
2023-11-27,1301.5,1425.66,875.75,181.75,1643.47,955.19,1478.31,167.04,124.89,859.64,354.35,3452.16,58.62,191.2,3.76,8.42,4220.31,75.8,122.29,793.92,328.0,14.61,347.01,973.41,37.08,45.02,69.73
2023-11-28,1291.0,1418.03,875.11,180.86,1638.09,950.66,1470.05,165.57,124.88,857.68,351.47,3428.04,58.55,190.2,3.76,8.38,4188.02,75.36,121.52,791.12,328.23,14.53,344.2,969.4,37.14,44.67,69.38
2023-11-29,1292.5,1418.26,877.19,180.96,1640.51,950.51,1478.92,165.59,124.7,854.73,351.94,3432.02,58.45,190.24,3.75,8.41,4190.99,74.72,121.3,795.02,326.45,14.57,344.55,969.62,37.07,44.66,68.93
2023-11-30,1301.0,1415.62,877.48,182.02,1641.15,958.56,1484.4,166.58,123.84,858.92,354.25,3454.59,58.22,189.88,3.72,8.41,4210.63,74.83,120.3,800.38,324.89,14.46,346.79,972.27,36.78,45.09,68.99
2023-12-01,1299.0,1412.86,884.49,182.24,1650.38,962.47,1494.05,166.23,125.18,866.95,353.72,3449.28,58.19,189.52,3.73,8.41,4209.61,75.54,121.74,805.77,326.86,14.24,346.28,973.8,37.18,44.95,69.7
2023-12-04,1311.0,1419.94,889.93,183.36,1655.2,967.71,1501.37,167.74,125.55,867.49,356.99,3481.15,58.18,190.47,3.73,8.5,4242.58,74.96,120.85,808.36,327.93,14.33,349.48,979.64,37.18,45.34,69.68
2023-12-05,1316.5,1420.77,894.21,183.51,1657.54,969.08,1504.14,168.36,125.49,863.23,358.48,3495.75,58.34,190.54,3.74,8.51,4262.45,75.8,120.48,807.21,328.69,14.59,351.0,981.55,37.33,45.56,69.35
2023-12-06,1317.5,1418.03,893.98,183.67,1654.19,969.43,1505.46,168.66,125.69,862.96,358.77,3494.79,58.38,190.18,3.73,8.52,4269.0,76.2,120.0,808.62,327.65,14.18,351.27,981.85,37.39,45.56,69.47
2023-12-07,1315.0,1420.33,916.47,183.52,1655.85,967.41,1503.37,168.33,126.65,868.43,358.09,3488.25,58.38,190.5,3.72,8.49,4268.79,75.24,121.03,811.88,327.6,14.23,350.6,982.59,37.4,45.47,70.16
2023-12-08,1320.0,1421.24,910.44,183.67,1656.53,971.73,1500.34,169.02,126.1,868.56,359.45,3501.51,58.24,190.61,3.73,8.53,4280.16,76.02,121.07,808.24,327.72,14.32,351.93,984.01,37.16,45.56,69.53
2023-12-11,1316.5,1417.08,900.45,183.01,1653.13,970.08,1498.24,168.65,125.51,864.55,358.5,3495.75,58.03,190.06,3.7,8.45,4267.7,75.62,120.23,806.36,326.78,14.47,351.0,979.76,36.86,45.39,68.98
2023-12-12,1315.0,1419.81,903.75,182.82,1652.89,967.52,1502.43,168.4,125.89,862.71,358.08,3488.16,57.94,190.4,3.71,8.44,4265.05,76.01,119.94,806.29,328.02,14.59,350.59,980.17,36.82,45.31,69.43
2023-12-13,1305.0,1419.45,911.85,182.71,1647.3,966.52,1497.76,167.05,126.47,869.72,355.36,3461.63,58.08,190.38,3.75,8.35,4241.42,75.72,120.92,809.56,329.9,14.54,347.91,978.74,36.9,45.03,69.86
